8.389261744966444, 77.85234899328859, 10.40268456375839
21.140939597315437, 17.114093959731544, 53.02013422818792
41.67785234899329, 31.879194630872483, 66.57718120805369
9.395973154362416, 53.355704697986575, 26.91275167785235
16.10738255033557, 62.550335570469805, 5.033557046979865
14.093959731543624, 13.087248322147651, 80.87248322147651
34.36241610738256, 38.12080536912752, 45.97315436241611
16.778523489932887, 32.61744966442953, null
8.053691275167784, 6.375838926174497, 29.261744966442954
14.093959731543624, 8.053691275167784, 55.033557046979865
8.053691275167784, 22.14765100671141, 57.4496644295302
19.798657718120804, 11.073825503355705, 34.899328859060404
8.724832214765101, 9.731543624161073, 42.281879194630875
44.42953020134228, 7.046979865771812, 9.395973154362416
8.053691275167784, 6.7114093959731544, 3.3557046979865772
90.93959731543623, 59.73154362416108, 60.738255033557046
29.261744966442954, 9.12751677852349, 12.61744966442953
73.15436241610739, 77.85234899328859, 7.919463087248323
13.758389261744966, 5.033557046979865, 46.97986577181208
10.738255033557047, 28.187919463087248, 52.01342282
