59.395973154362416, 33.22147651006711, 11.409395973154362
20.13422818791946, 44.29530201342282, 29.86577181208054
46.644295302013425, 50.33557046979866, 67.4496644295302
48.18791946308725, 79.19463087248322, 60.40268456375839
48.99328859060403, 63.42281879194631, 4.1610738255033555
58.053691275167786, 34.56375838926174, 10.06711409395973
8.926174496644295, 5.033557046979865, 6.0402684563758395
14.630872483221477, 65.90604026845638, null
7.919463087248323, 5.033557046979865, 35.97315436241611
59.73154362416108, 61.07382550335571, 32.21476510067114
24.161073825503358, 57.04697986577181, 60.40268456375839
72.5503355704698, 9.060402684563758, 83.22147651006712
39.261744966442954, 88.59060402684564, 4.3624161073825505
44.966442953020135, 20.469798657718123, 20.80536912751678
38.92617449664429, 48.99328859060403, 7.046979865771812
8.053691275167784, 57.6510067114094, 51.67785234899329
55.77181208053691, 54.36241610738255, 11.409395973154362
74.49664429530202, 79.86577181208054, 80.20134228187919
64.76510067114094, 71.14093959731544, 37.58389261744966
39.261744966442954, 18.859060402684566, 19.12751678
